Feature,Missing Values,Infinite Values,Unique Values,Variance,Constant,Low Variance,Invalid
Relaxed_Left_GyroZ_Min,0,0,469,0.1483832494792671,False,False,False
Relaxed_Right_GyroZ_Min,0,0,469,0.15233064098335966,False,False,False
StretchHold_Left_GyroZ_Min,0,0,469,0.07208100203898922,False,False,False
StretchHold_Right_GyroZ_Min,0,0,469,0.1830512106457041,False,False,False
TouchIndex_Left_GyroZ_Min,0,0,469,2.3895959686308093,False,False,False
TouchIndex_Right_GyroZ_Min,0,0,469,2.740041481351511,False,False,False
TouchNose_Left_GyroZ_Min,0,0,469,2.479864164711394,False,False,False
TouchNose_Right_GyroZ_Min,0,0,469,2.9885010547518425,False,False,False
CrossArms_Left_GyroZ_Max,0,0,469,0.7983334150475563,False,False,False
CrossArms_Right_GyroZ_Max,0,0,469,1.9356977616189275,False,False,False
DrinkGlas_Left_GyroZ_Max,0,0,469,1.0034047363234557,False,False,False
DrinkGlas_Right_GyroZ_Max,0,0,469,0.7587442233757207,False,False,False
Entrainment_Left_GyroZ_Max,0,0,469,0.2158462839561733,False,False,False
Entrainment_Right_GyroZ_Max,0,0,469,0.25304324840892045,False,False,False
HoldWeight_Left_GyroZ_Max,0,0,469,0.0554506853890082,False,False,False
HoldWeight_Right_GyroZ_Max,0,0,469,0.06273585547881995,False,False,False
LiftHold_Left_GyroZ_Max,0,0,469,0.14087589026488379,False,False,False
LiftHold_Right_GyroZ_Max,0,0,469,0.4753994317828245,False,False,False
PointFinger_Left_GyroZ_Max,0,0,469,1.1087561366892371,False,False,False
PointFinger_Right_GyroZ_Max,0,0,469,0.9181641973024953,False,False,False
RelaxedTask_Left_GyroZ_Max,0,0,469,0.15941065446602895,False,False,False
RelaxedTask_Right_GyroZ_Max,0,0,469,0.21707035506026298,False,False,False
Relaxed_Left_GyroZ_Max,0,0,469,0.18496287383596094,False,False,False
Relaxed_Right_GyroZ_Max,0,0,469,0.09316150497024352,False,False,False
StretchHold_Left_GyroZ_Max,0,0,469,0.08714155310391512,False,False,False
StretchHold_Right_GyroZ_Max,0,0,469,0.17448197928546363,False,False,False
TouchIndex_Left_GyroZ_Max,0,0,469,2.836478546408748,False,False,False
TouchIndex_Right_GyroZ_Max,0,0,469,2.1985926901428847,False,False,False
TouchNose_Left_GyroZ_Max,0,0,469,3.0204702943477786,False,False,False
TouchNose_Right_GyroZ_Max,0,0,469,2.368021492000176,False,False,False
CrossArms_Left_GyroZ_Range,0,0,469,3.704507392503599,False,False,False
CrossArms_Right_GyroZ_Range,0,0,469,3.5701499102517666,False,False,False
DrinkGlas_Left_GyroZ_Range,0,0,469,2.700999030060458,False,False,False
DrinkGlas_Right_GyroZ_Range,0,0,469,2.9031716232337774,False,False,False
Entrainment_Left_GyroZ_Range,0,0,469,0.6602453944708677,False,False,False
Entrainment_Right_GyroZ_Range,0,0,469,1.0347574834738484,False,False,False
HoldWeight_Left_GyroZ_Range,0,0,469,0.2820489212419354,False,False,False
HoldWeight_Right_GyroZ_Range,0,0,469,0.1710535265728127,False,False,False
LiftHold_Left_GyroZ_Range,0,0,469,0.7881238336533182,False,False,False
LiftHold_Right_GyroZ_Range,0,0,469,0.870732205394206,False,False,False
PointFinger_Left_GyroZ_Range,0,0,469,3.6870019141943686,False,False,False
PointFinger_Right_GyroZ_Range,0,0,469,3.5543562048810493,False,False,False
RelaxedTask_Left_GyroZ_Range,0,0,469,0.5803695743198061,False,False,False
RelaxedTask_Right_GyroZ_Range,0,0,469,0.7506867175404534,False,False,False
Relaxed_Left_GyroZ_Range,0,0,469,0.6101822225554723,False,False,False
Relaxed_Right_GyroZ_Range,0,0,469,0.4695723399933995,False,False,False
StretchHold_Left_GyroZ_Range,0,0,469,0.28482201818191216,False,False,False
StretchHold_Right_GyroZ_Range,0,0,469,0.6701481048442443,False,False,False
TouchIndex_Left_GyroZ_Range,0,0,469,9.821437423043983,False,False,False
TouchIndex_Right_GyroZ_Range,0,0,469,9.304386526348502,False,False,False
TouchNose_Left_GyroZ_Range,0,0,469,10.358366881775646,False,False,False
TouchNose_Right_GyroZ_Range,0,0,469,9.910430149749475,False,False,False
CrossArms_Left_GyroZ_IQR,0,0,469,0.03069816958448338,False,False,False
CrossArms_Right_GyroZ_IQR,0,0,469,0.07179508761985272,False,False,False
DrinkGlas_Left_GyroZ_IQR,0,0,469,0.03430843001869905,False,False,False
DrinkGlas_Right_GyroZ_IQR,0,0,469,0.04510023721849312,False,False,False
Entrainment_Left_GyroZ_IQR,0,0,469,0.015608530205560293,False,False,False
Entrainment_Right_GyroZ_IQR,0,0,469,0.03486562876177511,False,False,False
HoldWeight_Left_GyroZ_IQR,0,0,469,0.0021573477966633863,False,False,False
HoldWeight_Right_GyroZ_IQR,0,0,469,0.004914515383997101,False,False,False
LiftHold_Left_GyroZ_IQR,0,0,469,0.0037215372357474567,False,False,False
LiftHold_Right_GyroZ_IQR,0,0,469,0.004375258033561804,False,False,False
PointFinger_Left_GyroZ_IQR,0,0,469,0.34389265494451954,False,False,False
PointFinger_Right_GyroZ_IQR,0,0,469,0.27136535542744894,False,False,False
RelaxedTask_Left_GyroZ_IQR,0,0,469,0.02061284749157011,False,False,False
RelaxedTask_Right_GyroZ_IQR,0,0,469,0.04393489086493741,False,False,False
Relaxed_Left_GyroZ_IQR,0,0,469,0.011014184884333738,False,False,False
Relaxed_Right_GyroZ_IQR,0,0,469,0.03532387239100226,False,False,False
StretchHold_Left_GyroZ_IQR,0,0,469,0.0035493135132038402,False,False,False
StretchHold_Right_GyroZ_IQR,0,0,469,0.007059276646920901,False,False,False
TouchIndex_Left_GyroZ_IQR,0,0,469,2.1596503937353457,False,False,False
TouchIndex_Right_GyroZ_IQR,0,0,469,2.190389834713988,False,False,False
TouchNose_Left_GyroZ_IQR,0,0,469,2.8053304462537105,False,False,False
TouchNose_Right_GyroZ_IQR,0,0,469,2.6030348664946747,False,False,False
CrossArms_Left_GyroZ_RMS,0,0,469,0.10053103304896295,False,False,False
CrossArms_Right_GyroZ_RMS,0,0,469,0.10090579619616664,False,False,False
DrinkGlas_Left_GyroZ_RMS,0,0,469,0.03815465940057596,False,False,False
DrinkGlas_Right_GyroZ_RMS,0,0,469,0.040006601592718086,False,False,False
Entrainment_Left_GyroZ_RMS,0,0,469,0.009517848027729838,False,False,False
Entrainment_Right_GyroZ_RMS,0,0,469,0.018395365295350543,False,False,False
HoldWeight_Left_GyroZ_RMS,0,0,469,0.004405190730671007,False,False,False
HoldWeight_Right_GyroZ_RMS,0,0,469,0.0035292799390385385,False,False,False
LiftHold_Left_GyroZ_RMS,0,0,469,0.01975614008708209,False,False,False
LiftHold_Right_GyroZ_RMS,0,0,469,0.02065284910437512,False,False,False
PointFinger_Left_GyroZ_RMS,0,0,469,0.1845656453643576,False,False,False
PointFinger_Right_GyroZ_RMS,0,0,469,0.1455855932764563,False,False,False
RelaxedTask_Left_GyroZ_RMS,0,0,469,0.012454733430295994,False,False,False
RelaxedTask_Right_GyroZ_RMS,0,0,469,0.018202059777503027,False,False,False
Relaxed_Left_GyroZ_RMS,0,0,469,0.008109589208413153,False,False,False
Relaxed_Right_GyroZ_RMS,0,0,469,0.0151609970417425,False,False,False
StretchHold_Left_GyroZ_RMS,0,0,469,0.0037137127816151035,False,False,False
StretchHold_Right_GyroZ_RMS,0,0,469,0.0060465398544995354,False,False,False
TouchIndex_Left_GyroZ_RMS,0,0,469,0.7092124987615529,False,False,False
TouchIndex_Right_GyroZ_RMS,0,0,469,0.6953386972117162,False,False,False
TouchNose_Left_GyroZ_RMS,0,0,469,0.7726081592137735,False,False,False
TouchNose_Right_GyroZ_RMS,0,0,469,0.6785304798058632,False,False,False
CrossArms_Left_GyroZ_Energy,0,0,469,193963.20087128165,False,False,False
CrossArms_Right_GyroZ_Energy,0,0,469,248734.3957338543,False,False,False
DrinkGlas_Left_GyroZ_Energy,0,0,469,53375.984690386445,False,False,False
DrinkGlas_Right_GyroZ_Energy,0,0,469,62711.75365074924,False,False,False
Entrainment_Left_GyroZ_Energy,0,0,469,11713.997346914311,False,False,False
Entrainment_Right_GyroZ_Energy,0,0,469,106559.12639855545,False,False,False
HoldWeight_Left_GyroZ_Energy,0,0,469,508.5531919753913,False,False,False
HoldWeight_Right_GyroZ_Energy,0,0,469,492.6045037827458,False,False,False
LiftHold_Left_GyroZ_Energy,0,0,469,5251.147562377885,False,False,False
LiftHold_Right_GyroZ_Energy,0,0,469,5776.555234549458,False,False,False
PointFinger_Left_GyroZ_Energy,0,0,469,947949.9090237243,False,False,False
PointFinger_Right_GyroZ_Energy,0,0,469,495287.9027265118,False,False,False
RelaxedTask_Left_GyroZ_Energy,0,0,469,34639.79628699987,False,False,False
RelaxedTask_Right_GyroZ_Energy,0,0,469,91115.89322576163,False,False,False
Relaxed_Left_GyroZ_Energy,0,0,469,15447.69295400561,False,False,False
Relaxed_Right_GyroZ_Energy,0,0,469,80165.28125298499,False,False,False
StretchHold_Left_GyroZ_Energy,0,0,469,619.4389328718485,False,False,False
StretchHold_Right_GyroZ_Energy,0,0,469,1964.202184593125,False,False,False
TouchIndex_Left_GyroZ_Energy,0,0,469,8670790.228138534,False,False,False
TouchIndex_Right_GyroZ_Energy,0,0,469,8465261.55793742,False,False,False
TouchNose_Left_GyroZ_Energy,0,0,469,18963590.949047714,False,False,False
TouchNose_Right_GyroZ_Energy,0,0,469,16769902.259499272,False,False,False
CrossArms_Left_AccMag_Mean,0,0,469,0.003149864431026488,False,False,False
CrossArms_Right_AccMag_Mean,0,0,469,0.007019222577664751,False,False,False
DrinkGlas_Left_AccMag_Mean,0,0,469,0.0029109288987920253,False,False,False
DrinkGlas_Right_AccMag_Mean,0,0,469,0.004109320296376394,False,False,False
Entrainment_Left_AccMag_Mean,0,0,469,0.0029046084592728,False,False,False
Entrainment_Right_AccMag_Mean,0,0,469,0.003401138147940448,False,False,False
HoldWeight_Left_AccMag_Mean,0,0,469,0.000955819814502154,False,False,False
HoldWeight_Right_AccMag_Mean,0,0,469,0.001979015944011846,False,False,False
LiftHold_Left_AccMag_Mean,0,0,469,0.0006562599913336484,False,False,False
LiftHold_Right_AccMag_Mean,0,0,469,0.000946611960244741,False,False,False
PointFinger_Left_AccMag_Mean,0,0,469,0.012765410992543117,False,False,False
PointFinger_Right_AccMag_Mean,0,0,469,0.010536543460193568,False,False,False
RelaxedTask_Left_AccMag_Mean,0,0,469,0.005915552986710005,False,False,False
RelaxedTask_Right_AccMag_Mean,0,0,469,0.005791787895439105,False,False,False
Relaxed_Left_AccMag_Mean,0,0,469,0.0025529859337148847,False,False,False
Relaxed_Right_AccMag_Mean,0,0,469,0.0025592546096192344,False,False,False
StretchHold_Left_AccMag_Mean,0,0,469,0.0007756113035414642,False,False,False
StretchHold_Right_AccMag_Mean,0,0,469,0.0019869365790917922,False,False,False
TouchIndex_Left_AccMag_Mean,0,0,469,0.005931921910967306,False,False,False
TouchIndex_Right_AccMag_Mean,0,0,469,0.005973834671674907,False,False,False
TouchNose_Left_AccMag_Mean,0,0,469,0.01725827388887916,False,False,False
TouchNose_Right_AccMag_Mean,0,0,469,0.015940934725959695,False,False,False
CrossArms_Left_AccMag_Median,0,0,469,0.002287067478180314,False,False,False
CrossArms_Right_AccMag_Median,0,0,469,0.005506709747004301,False,False,False
DrinkGlas_Left_AccMag_Median,0,0,469,0.0019650118912423174,False,False,False
DrinkGlas_Right_AccMag_Median,0,0,469,0.0028721923594764043,False,False,False
Entrainment_Left_AccMag_Median,0,0,469,0.002244595342675041,False,False,False
Entrainment_Right_AccMag_Median,0,0,469,0.0026392871232398052,False,False,False
HoldWeight_Left_AccMag_Median,0,0,469,0.000801987226612725,False,False,False
HoldWeight_Right_AccMag_Median,0,0,469,0.001541836453083369,False,False,False
LiftHold_Left_AccMag_Median,0,0,469,0.0003904482294981308,False,False,False
LiftHold_Right_AccMag_Median,0,0,469,0.0006482705164475699,False,False,False
PointFinger_Left_AccMag_Median,0,0,469,0.00857767522995403,False,False,False
PointFinger_Right_AccMag_Median,0,0,469,0.007240630247152306,False,False,False
RelaxedTask_Left_AccMag_Median,0,0,469,0.004514247873072652,False,False,False
RelaxedTask_Right_AccMag_Median,0,0,469,0.004832505109072225,False,False,False
Relaxed_Left_AccMag_Median,0,0,469,0.0018755798296484472,False,False,False
Relaxed_Right_AccMag_Median,0,0,469,0.0020312141777776237,False,False,False
StretchHold_Left_AccMag_Median,0,0,469,0.0005351695219115386,False,False,False
StretchHold_Right_AccMag_Median,0,0,469,0.0014384408654992428,False,False,False
TouchIndex_Left_AccMag_Median,0,0,469,0.005181510445225607,False,False,False
TouchIndex_Right_AccMag_Median,0,0,469,0.005149066009657168,False,False,False
TouchNose_Left_AccMag_Median,0,0,469,0.011830585358409747,False,False,False
TouchNose_Right_AccMag_Median,0,0,469,0.010783479049070488,False,False,False
CrossArms_Left_AccMag_Std,0,0,469,0.0024540891637373505,False,False,False
CrossArms_Right_AccMag_Std,0,0,469,0.004342313630557103,False,False,False
DrinkGlas_Left_AccMag_Std,0,0,469,0.004286123471056602,False,False,False
DrinkGlas_Right_AccMag_Std,0,0,469,0.005621067239351861,False,False,False
Entrainment_Left_AccMag_Std,0,0,469,0.0012519494809187634,False,False,False
Entrainment_Right_AccMag_Std,0,0,469,0.0014378454371315583,False,False,False
HoldWeight_Left_AccMag_Std,0,0,469,0.000441532738938543,False,False,False
HoldWeight_Right_AccMag_Std,0,0,469,0.0008430417290524018,False,False,False
LiftHold_Left_AccMag_Std,0,0,469,0.0006690795432781485,False,False,False
LiftHold_Right_AccMag_Std,0,0,469,0.00070600629262381,False,False,False
PointFinger_Left_AccMag_Std,0,0,469,0.018311169493830368,False,False,False
PointFinger_Right_AccMag_Std,0,0,469,0.015458590415881426,False,False,False
RelaxedTask_Left_AccMag_Std,0,0,469,0.002701520660657341,False,False,False
RelaxedTask_Right_AccMag_Std,0,0,469,0.002608668578518294,False,False,False
Relaxed_Left_AccMag_Std,0,0,469,0.0012854770391583174,False,False,False
Relaxed_Right_AccMag_Std,0,0,469,0.0010602217308632504,False,False,False
StretchHold_Left_AccMag_Std,0,0,469,0.0006132216362520456,False,False,False
StretchHold_Right_AccMag_Std,0,0,469,0.0010540948211798867,False,False,False
TouchIndex_Left_AccMag_Std,0,0,469,0.0018373742957817107,False,False,False
TouchIndex_Right_AccMag_Std,0,0,469,0.001964705917012071,False,False,False
TouchNose_Left_AccMag_Std,0,0,469,0.016700686003000186,False,False,False
TouchNose_Right_AccMag_Std,0,0,469,0.01950584875501945,False,False,False
CrossArms_Left_AccMag_Min,0,0,469,6.985167689893394e-06,False,False,False
CrossArms_Right_AccMag_Min,0,0,469,1.3740879743276361e-05,False,False,False
DrinkGlas_Left_AccMag_Min,0,0,469,1.0305977659178134e-05,False,False,False
DrinkGlas_Right_AccMag_Min,0,0,469,9.622168984538143e-06,False,False,False
Entrainment_Left_AccMag_Min,0,0,469,9.438215175502091e-06,False,False,False
Entrainment_Right_AccMag_Min,0,0,469,1.1664009925051809e-05,False,False,False
HoldWeight_Left_AccMag_Min,0,0,469,6.346324099880458e-06,False,False,False
HoldWeight_Right_AccMag_Min,0,0,469,7.061212246650038e-06,False,False,False
LiftHold_Left_AccMag_Min,0,0,469,2.009619146322144e-06,False,False,False
LiftHold_Right_AccMag_Min,0,0,469,4.455073718825994e-06,False,False,False
PointFinger_Left_AccMag_Min,0,0,469,0.0001601544356672252,False,False,False
PointFinger_Right_AccMag_Min,0,0,469,0.00012300368275637786,False,False,False
RelaxedTask_Left_AccMag_Min,0,0,469,9.34592339718793e-06,False,False,False
RelaxedTask_Right_AccMag_Min,0,0,469,3.337580605167957e-05,False,False,False
Relaxed_Left_AccMag_Min,0,0,469,5.117182451034754e-06,False,False,False
Relaxed_Right_AccMag_Min,0,0,469,1.647749005374138e-05,False,False,False
StretchHold_Left_AccMag_Min,0,0,469,3.987820200144468e-06,False,False,False
StretchHold_Right_AccMag_Min,0,0,469,2.0375491104431567e-05,False,False,False
TouchIndex_Left_AccMag_Min,0,0,469,0.00012810370180014333,False,False,False
TouchIndex_Right_AccMag_Min,0,0,469,0.00012196184095118127,False,False,False
TouchNose_Left_AccMag_Min,0,0,469,0.00027752900933907426,False,False,False
TouchNose_Right_AccMag_Min,0,0,469,0.0003442901182381488,False,False,False
CrossArms_Left_AccMag_Max,0,0,469,0.24132875386228217,False,False,False
CrossArms_Right_AccMag_Max,0,0,469,0.22214089948912769,False,False,False
DrinkGlas_Left_AccMag_Max,0,0,469,1.3958104179495403,False,False,False
DrinkGlas_Right_AccMag_Max,0,0,469,1.9973363780577196,False,False,False
Entrainment_Left_AccMag_Max,0,0,469,0.06350152859960753,False,False,False
Entrainment_Right_AccMag_Max,0,0,469,0.134626933666626,False,False,False
HoldWeight_Left_AccMag_Max,0,0,469,0.024709819116001636,False,False,False
HoldWeight_Right_AccMag_Max,0,0,469,0.04445105789162067,False,False,False
LiftHold_Left_AccMag_Max,0,0,469,0.035843003329211254,False,False,False
LiftHold_Right_AccMag_Max,0,0,469,0.032312595013640914,False,False,False
PointFinger_Left_AccMag_Max,0,0,469,2.5279848327320327,False,False,False
PointFinger_Right_AccMag_Max,0,0,469,2.875516368219099,False,False,False
RelaxedTask_Left_AccMag_Max,0,0,469,0.1255744571758954,False,False,False
RelaxedTask_Right_AccMag_Max,0,0,469,0.12557170012516192,False,False,False
Relaxed_Left_AccMag_Max,0,0,469,0.10152851623937653,False,False,False
Relaxed_Right_AccMag_Max,0,0,469,0.050877239745482854,False,False,False
StretchHold_Left_AccMag_Max,0,0,469,0.036701473313982144,False,False,False
StretchHold_Right_AccMag_Max,0,0,469,0.09603783544920112,False,False,False
TouchIndex_Left_AccMag_Max,0,0,469,0.17475296835504645,False,False,False
TouchIndex_Right_AccMag_Max,0,0,469,0.20875923480499087,False,False,False
TouchNose_Left_AccMag_Max,0,0,469,2.5114961923681642,False,False,False
TouchNose_Right_AccMag_Max,0,0,469,3.1131074175798297,False,False,False
CrossArms_Left_AccMag_Range,0,0,469,0.24052467791294607,False,False,False
CrossArms_Right_AccMag_Range,0,0,469,0.2211210067366713,False,False,False
DrinkGlas_Left_AccMag_Range,0,0,469,1.3951622287775338,False,False,False
DrinkGlas_Right_AccMag_Range,0,0,469,1.9966403012990361,False,False,False
Entrainment_Left_AccMag_Range,0,0,469,0.06264271762179957,False,False,False
Entrainment_Right_AccMag_Range,0,0,469,0.13344420770670637,False,False,False
HoldWeight_Left_AccMag_Range,0,0,469,0.024361486065361024,False,False,False
HoldWeight_Right_AccMag_Range,0,0,469,0.04377109695324173,False,False,False
LiftHold_Left_AccMag_Range,0,0,469,0.03561082120913305,False,False,False
LiftHold_Right_AccMag_Range,0,0,469,0.03196327155197157,False,False,False
PointFinger_Left_AccMag_Range,0,0,469,2.512050231919058,False,False,False
PointFinger_Right_AccMag_Range,0,0,469,2.8643197026058997,False,False,False
RelaxedTask_Left_AccMag_Range,0,0,469,0.12461301524927952,False,False,False
RelaxedTask_Right_AccMag_Range,0,0,469,0.1239053598217145,False,False,False
Relaxed_Left_AccMag_Range,0,0,469,0.10065944622325713,False,False,False
Relaxed_Right_AccMag_Range,0,0,469,0.04949963582821015,False,False,False
StretchHold_Left_AccMag_Range,0,0,469,0.03631397630507437,False,False,False
StretchHold_Right_AccMag_Range,0,0,469,0.09473522711549413,False,False,False
TouchIndex_Left_AccMag_Range,0,0,469,0.1712767998271496,False,False,False
TouchIndex_Right_AccMag_Range,0,0,469,0.20463905736009444,False,False,False
TouchNose_Left_AccMag_Range,0,0,469,2.4966392975267424,False,False,False
TouchNose_Right_AccMag_Range,0,0,469,3.0908360077795716,False,False,False
CrossArms_Left_AccMag_IQR,0,0,469,0.004809079464440651,False,False,False
CrossArms_Right_AccMag_IQR,0,0,469,0.01116863395742253,False,False,False
DrinkGlas_Left_AccMag_IQR,0,0,469,0.0026937415239737905,False,False,False
DrinkGlas_Right_AccMag_IQR,0,0,469,0.0042863102824553575,False,False,False
Entrainment_Left_AccMag_IQR,0,0,469,0.0020266603737015693,False,False,False
Entrainment_Right_AccMag_IQR,0,0,469,0.0023672222077997422,False,False,False
HoldWeight_Left_AccMag_IQR,0,0,469,0.0005515484855526812,False,False,False
HoldWeight_Right_AccMag_IQR,0,0,469,0.0014039531858224183,False,False,False
LiftHold_Left_AccMag_IQR,0,0,469,0.0005664079400932904,False,False,False
LiftHold_Right_AccMag_IQR,0,0,469,0.0008392818384368516,False,False,False
PointFinger_Left_AccMag_IQR,0,0,469,0.005007816346168472,False,False,False
PointFinger_Right_AccMag_IQR,0,0,469,0.004250034586253361,False,False,False
RelaxedTask_Left_AccMag_IQR,0,0,469,0.004667387958041214,False,False,False
RelaxedTask_Right_AccMag_IQR,0,0,469,0.004229777705545157,False,False,False
Relaxed_Left_AccMag_IQR,0,0,469,0.0015045389332300724,False,False,False
Relaxed_Right_AccMag_IQR,0,0,469,0.0014854516605518992,False,False,False
StretchHold_Left_AccMag_IQR,0,0,469,0.0004775337061491363,False,False,False
StretchHold_Right_AccMag_IQR,0,0,469,0.001074655626819509,False,False,False
TouchIndex_Left_AccMag_IQR,0,0,469,0.0025263816321992845,False,False,False
TouchIndex_Right_AccMag_IQR,0,0,469,0.0025524724028825343,False,False,False
TouchNose_Left_AccMag_IQR,0,0,469,0.006616037671093956,False,False,False
TouchNose_Right_AccMag_IQR,0,0,469,0.006648855018877954,False,False,False
CrossArms_Left_AccMag_RMS,0,0,469,0.005363978698905573,False,False,False
CrossArms_Right_AccMag_RMS,0,0,469,0.011073544800251722,False,False,False
DrinkGlas_Left_AccMag_RMS,0,0,469,0.006682437073494342,False,False,False
DrinkGlas_Right_AccMag_RMS,0,0,469,0.009178598947295969,False,False,False
Entrainment_Left_AccMag_RMS,0,0,469,0.0040951623129903405,False,False,False
Entrainment_Right_AccMag_RMS,0,0,469,0.004763247292326218,False,False,False
HoldWeight_Left_AccMag_RMS,0,0,469,0.001366936890444669,False,False,False
HoldWeight_Right_AccMag_RMS,0,0,469,0.0028070838755561993,False,False,False
LiftHold_Left_AccMag_RMS,0,0,469,0.001265109678115597,False,False,False
LiftHold_Right_AccMag_RMS,0,0,469,0.0015939140772289666,False,False,False
PointFinger_Left_AccMag_RMS,0,0,469,0.028761066147464827,False,False,False
PointFinger_Right_AccMag_RMS,0,0,469,0.02371554899276486,False,False,False
RelaxedTask_Left_AccMag_RMS,0,0,469,0.008591456135166743,False,False,False
RelaxedTask_Right_AccMag_RMS,0,0,469,0.008378161203309302,False,False,False
Relaxed_Left_AccMag_RMS,0,0,469,0.0038220513950477735,False,False,False
Relaxed_Right_AccMag_RMS,0,0,469,0.0036053997338765936,False,False,False
StretchHold_Left_AccMag_RMS,0,0,469,0.0013605472543609693,False,False,False
StretchHold_Right_AccMag_RMS,0,0,469,0.0030096068098476383,False,False,False
TouchIndex_Left_AccMag_RMS,0,0,469,0.0074543897734464706,False,False,False
TouchIndex_Right_AccMag_RMS,0,0,469,0.007629108625355816,False,False,False
TouchNose_Left_AccMag_RMS,0,0,469,0.0318419824557054,False,False,False
TouchNose_Right_AccMag_RMS,0,0,469,0.03257088149889015,False,False,False
CrossArms_Left_AccMag_Energy,0,0,469,2550.712183616407,False,False,False
CrossArms_Right_AccMag_Energy,0,0,469,14363.590367877325,False,False,False
DrinkGlas_Left_AccMag_Energy,0,0,469,1340.1569912480036,False,False,False
DrinkGlas_Right_AccMag_Energy,0,0,469,4031.920103456248,False,False,False
Entrainment_Left_AccMag_Energy,0,0,469,2370.6672476544672,False,False,False
Entrainment_Right_AccMag_Energy,0,0,469,4420.400220660422,False,False,False
HoldWeight_Left_AccMag_Energy,0,0,469,76.69393603172773,False,False,False
HoldWeight_Right_AccMag_Energy,0,0,469,530.0859689015913,False,False,False
LiftHold_Left_AccMag_Energy,0,0,469,96.95089746891425,False,False,False
LiftHold_Right_AccMag_Energy,0,0,469,183.05649081789898,False,False,False
PointFinger_Left_AccMag_Energy,0,0,469,28757.267245139687,False,False,False
PointFinger_Right_AccMag_Energy,0,0,469,17855.986596019302,False,False,False
RelaxedTask_Left_AccMag_Energy,0,0,469,19142.178288266758,False,False,False
RelaxedTask_Right_AccMag_Energy,0,0,469,22708.76496156309,False,False,False
Relaxed_Left_AccMag_Energy,0,0,469,6911.515920094047,False,False,False
Relaxed_Right_AccMag_Energy,0,0,469,4869.157968946269,False,False,False
StretchHold_Left_AccMag_Energy,0,0,469,66.05565276959685,False,False,False
StretchHold_Right_AccMag_Energy,0,0,469,691.2656397892433,False,False,False
TouchIndex_Left_AccMag_Energy,0,0,469,1753.9705023222427,False,False,False
TouchIndex_Right_AccMag_Energy,0,0,469,2110.9111448185326,False,False,False
TouchNose_Left_AccMag_Energy,0,0,469,42593.893171610725,False,False,False
TouchNose_Right_AccMag_Energy,0,0,469,42794.91527529142,False,False,False
CrossArms_Left_GyroMag_Mean,0,0,469,0.07929038489756782,False,False,False
CrossArms_Right_GyroMag_Mean,0,0,469,0.12972768451424782,False,False,False
DrinkGlas_Left_GyroMag_Mean,0,0,469,0.0815621239835693,False,False,False
DrinkGlas_Right_GyroMag_Mean,0,0,469,0.10610445395588626,False,False,False
Entrainment_Left_GyroMag_Mean,0,0,469,0.06161444542391226,False,False,False
Entrainment_Right_GyroMag_Mean,0,0,469,0.09547935528178625,False,False,False
HoldWeight_Left_GyroMag_Mean,0,0,469,0.036136085192818884,False,False,False
HoldWeight_Right_GyroMag_Mean,0,0,469,0.03915080526221688,False,False,False
LiftHold_Left_GyroMag_Mean,0,0,469,0.02092538563268263,False,False,False
LiftHold_Right_GyroMag_Mean,0,0,469,0.02451718560120384,False,False,False
PointFinger_Left_GyroMag_Mean,0,0,469,0.32585271942970534,False,False,False
PointFinger_Right_GyroMag_Mean,0,0,469,0.2837595331680738,False,False,False
RelaxedTask_Left_GyroMag_Mean,0,0,469,0.10483490798604587,False,False,False
RelaxedTask_Right_GyroMag_Mean,0,0,469,0.19729968616613272,False,False,False
Relaxed_Left_GyroMag_Mean,0,0,469,0.04084726214382734,False,False,False
Relaxed_Right_GyroMag_Mean,0,0,469,0.11024258969543965,False,False,False
StretchHold_Left_GyroMag_Mean,0,0,469,0.02108295799651944,False,False,False
StretchHold_Right_GyroMag_Mean,0,0,469,0.04509316009668897,False,False,False
TouchIndex_Left_GyroMag_Mean,0,0,469,0.6205711726916396,False,False,False
TouchIndex_Right_GyroMag_Mean,0,0,469,0.5916839407454654,False,False,False
TouchNose_Left_GyroMag_Mean,0,0,469,1.1052381375887654,False,False,False
TouchNose_Right_GyroMag_Mean,0,0,469,1.0250540714370224,False,False,False
CrossArms_Left_GyroMag_Median,0,0,469,0.05351786585989685,False,False,False
CrossArms_Right_GyroMag_Median,0,0,469,0.1200448395525642,False,False,False
DrinkGlas_Left_GyroMag_Median,0,0,469,0.05979719991391006,False,False,False
DrinkGlas_Right_GyroMag_Median,0,0,469,0.08430094665897735,False,False,False
Entrainment_Left_GyroMag_Median,0,0,469,0.04328552975614602,False,False,False
Entrainment_Right_GyroMag_Median,0,0,469,0.07128648306895681,False,False,False
HoldWeight_Left_GyroMag_Median,0,0,469,0.028304331641098253,False,False,False
HoldWeight_Right_GyroMag_Median,0,0,469,0.03274472066284084,False,False,False
LiftHold_Left_GyroMag_Median,0,0,469,0.013969872009797435,False,False,False
LiftHold_Right_GyroMag_Median,0,0,469,0.017308522111983693,False,False,False
PointFinger_Left_GyroMag_Median,0,0,469,0.30885428734748466,False,False,False
PointFinger_Right_GyroMag_Median,0,0,469,0.2864366188545814,False,False,False
RelaxedTask_Left_GyroMag_Median,0,0,469,0.08622210506667854,False,False,False
RelaxedTask_Right_GyroMag_Median,0,0,469,0.18804392737913322,False,False,False
